Date,Last Year Quantity,Avg Last Year,Average Temperature (°C),Average Dew Point (°C),Average Humidity (%),Average Wind Speed (km/h),Average Pressure (hPa),Quantity,Max Rate,Year,Month,Day,Variety_Mishrathali,Disease_Flacherie,Disease_Grasserie,Disease_Muscardine,Disease_Nematodes and Parasitic Worms,Disease_Pebrine,Disease_Uzi Fly
2023-04-02,4.996,570.0,26.5,15.8,55.7,8.1,908.2,4.186,575.0,2023,4,2,True,True,False,False,False,False,False
2023-04-03,1.99,608.0,27.3,16.4,56.1,8.8,908.4,8.447,578.0,2023,4,3,True,True,False,False,False,False,False
2023-04-03,23.463,638.0,27.3,16.4,56.1,8.8,908.4,45.634,640.0,2023,4,3,False,True,False,False,False,False,False
2023-04-04,27.795,660.0,24.4,19.2,74.7,10.4,909.6,43.343,624.0,2023,4,4,False,True,False,False,False,False,False
2023-04-04,4.532,629.0,24.4,19.2,74.7,10.4,909.6,10.226,550.0,2023,4,4,True,True,False,False,False,False,False
2023-04-05,35.03,659.0,26.7,16.6,57.0,8.2,909.2,28.953,635.0,2023,4,5,False,True,False,False,False,False,False
2023-04-05,6.931,624.0,26.7,16.6,57.0,8.2,909.2,7.516,552.0,2023,4,5,True,True,False,False,False,False,False
2023-04-06,4.232,646.0,26.6,16.6,56.9,9.7,909.5,8.369,555.0,2023,4,6,True,True,False,False,False,False,False
2023-04-06,41.409,668.0,26.6,16.6,56.9,9.7,909.5,35.627,625.0,2023,4,6,False,True,False,False,False,False,False
2023-04-07,44.863,604.0,25.8,16.4,59.7,9.7,911.1,31.869,631.0,2023,4,7,False,True,False,False,False,False,False
2023-04-07,3.928,648.0,25.8,16.4,59.7,9.7,911.1,9.673,550.0,2023,4,7,True,True,False,False,False,False,False
2023-04-08,6.141,614.0,25.6,14.1,54.6,15.1,912.3,8.41,535.0,2023,4,8,True,True,False,False,False,False,False
2023-04-08,41.015,621.0,25.6,14.1,54.6,15.1,912.3,28.853,645.0,2023,4,8,False,True,False,False,False,False,False
2023-04-09,43.902,588.0,25.5,14.8,57.7,11.8,912.1,26.531,875.0,2023,4,9,False,True,False,False,False,False,False
2023-04-09,6.75,567.0,25.5,14.8,57.7,11.8,912.1,7.886,550.0,2023,4,9,True,True,False,False,False,False,False
2023-04-10,26.616,604.0,25.7,15.2,56.9,13.2,911.2,33.158,635.0,2023,4,10,False,True,False,False,False,False,False
2023-04-10,8.142,554.0,25.7,15.2,56.9,13.2,911.2,10.84,560.0,2023,4,10,True,True,False,False,False,False,False
2023-04-11,29.334,626.0,26.2,10.4,43.8,10.4,911.5,44.695,628.0,2023,4,11,False,True,False,False,False,False,False
2023-04-11,8.801,568.0,26.2,10.4,43.8,10.4,911.5,9.539,547.0,2023,4,11,True,True,False,False,False,False,False
2023-04-12,7.947,582.0,27.0,7.8,35.4,11.0,911.0,9.228,540.0,2023,4,12,True,True,False,False,False,False,False
2023-04-12,21.304,648.0,27.0,7.8,35.4,11.0,911.0,43.633,610.0,2023,4,12,False,True,False,False,False,False,False
2023-04-13,18.698,707.0,28.0,8.3,32.4,12.5,910.6,44.605,621.0,2023,4,13,False,True,False,False,False,False,False
2023-04-13,6.436,608.0,28.0,8.3,32.4,12.5,910.6,7.635,535.0,2023,4,13,True,True,False,False,False,False,False
2023-04-14,4.986,634.0,27.5,8.3,33.5,11.1,910.3,6.62,532.0,2023,4,14,True,True,False,False,False,False,False
2023-04-14,20.436,676.0,27.5,8.3,33.5,11.1,910.3,33.545,613.0,2023,4,14,False,True,False,False,False,False,False
2023-04-16,32.542,664.0,27.0,7.5,34.6,11.2,908.7,23.794,646.0,2023,4,16,False,True,False,False,False,False,False
2023-04-16,5.825,637.0,27.0,7.5,34.6,11.2,908.7,3.638,565.0,2023,4,16,True,True,False,False,False,False,False
2023-04-17,27.659,682.0,27.0,8.9,35.7,11.9,909.2,21.311,655.0,2023,4,17,False,True,False,False,False,False,False
2023-04-17,4.404,637.0,27.0,8.9,35.7,11.9,909.2,6.41,575.0,2023,4,17,True,True,False,False,False,False,False
2023-04-18,29.071,670.0,27.5,10.2,37.7,9.7,909.8,23.408,628.0,2023,4,18,False,True,False,False,False,False,False
2023-04-18,5.564,614.0,27.5,10.2,37.7,9.7,909.8,7.988,565.0,2023,4,18,True,True,False,False,False,False,False
2023-04-19,5.811,612.0,28.3,12.2,40.8,8.0,907.5,7.988,565.0,2023,4,19,True,True,False,False,False,False,False
2023-04-19,32.234,662.0,28.3,12.2,40.8,8.0,907.5,23.408,628.0,2023,4,19,False,True,False,False,False,False,False
2023-04-20,5.144,630.0,28.7,15.6,49.2,10.1,906.0,8.257,526.0,2023,4,20,True,True,False,False,False,False,False
2023-04-20,29.283,661.0,28.7,15.6,49.2,10.1,906.0,24.541,652.0,2023,4,20,False,True,False,False,False,False,False
2023-04-21,22.695,667.0,25.1,18.1,66.2,13.8,906.6,27.305,645.0,2023,4,21,False,True,False,False,False,False,False
2023-04-21,6.16,628.0,25.1,18.1,66.2,13.8,906.6,7.724,515.0,2023,4,21,True,True,False,False,False,False,False
2023-04-22,14.75,713.0,26.0,17.7,61.8,7.7,906.8,11.608,592.0,2023,4,22,False,True,False,False,False,False,False
2023-04-22,6.327,632.0,26.0,17.7,61.8,7.7,906.8,2.849,498.0,2023,4,22,True,True,False,False,False,False,False
2023-04-23,5.959,631.0,27.2,16.7,56.7,11.6,907.1,6.2,518.0,2023,4,23,True,True,False,False,False,False,False
2023-04-23,23.94,692.0,27.2,16.7,56.7,11.6,907.1,25.711,615.0,2023,4,23,False,True,False,False,False,False,False
2023-04-24,5.109,637.0,27.1,18.4,61.7,13.2,907.9,7.785,508.0,2023,4,24,True,True,False,False,False,False,False
2023-04-24,19.77,712.0,27.1,18.4,61.7,13.2,907.9,30.97,611.0,2023,4,24,False,True,False,False,False,False,False
2023-04-25,7.204,626.0,26.7,18.0,61.4,12.1,908.6,9.199,539.0,2023,4,25,True,True,False,False,False,False,False
2023-04-25,18.2,740.0,26.7,18.0,61.4,12.1,908.6,40.393,602.0,2023,4,25,False,True,False,False,False,False,False
2023-04-26,19.699,731.0,27.1,17.0,57.1,10.3,908.4,37.399,598.0,2023,4,26,False,True,False,False,False,False,False
2023-04-26,6.22,639.0,27.1,17.0,57.1,10.3,908.4,11.766,538.0,2023,4,26,True,True,False,False,False,False,False
2023-04-27,19.235,750.0,26.9,17.1,57.9,13.1,908.7,34.165,578.0,2023,4,27,False,True,False,False,False,False,False
2023-04-27,6.637,642.0,26.9,17.1,57.9,13.1,908.7,8.943,526.0,2023,4,27,True,True,False,False,False,False,False
2023-04-28,21.462,694.0,27.1,17.7,58.8,12.1,908.9,31.005,596.0,2023,4,28,False,True,False,False,False,False,False
2023-04-28,8.284,618.0,27.1,17.7,58.8,12.1,908.9,9.729,512.0,2023,4,28,True,True,False,False,False,False,False
2023-04-29,18.135,695.0,25.0,19.8,73.9,10.9,908.3,31.288,630.0,2023,4,29,False,True,False,False,False,False,False
2023-04-29,10.759,597.0,25.0,19.8,73.9,10.9,908.3,8.599,507.0,2023,4,29,True,True,False,False,False,False,False
2023-04-30,17.432,637.0,28.0,17.7,54.7,13.9,906.7,33.871,596.0,2023,4,30,False,True,False,False,False,False,False
2023-04-30,13.474,535.0,28.0,17.7,54.7,13.9,906.7,6.465,500.0,2023,4,30,True,True,False,False,False,False,False
2023-05-01,13.171,477.0,24.1,19.2,76.5,12.0,907.4,8.296,455.0,2023,5,1,True,False,False,False,False,False,True
2023-05-01,19.794,625.0,24.1,19.2,76.5,12.0,907.4,24.068,707.0,2023,5,1,False,False,False,False,False,False,True
2023-05-02,8.597,470.0,24.6,19.9,77.0,10.7,908.0,10.279,462.0,2023,5,2,True,False,False,False,False,False,True
2023-05-02,27.62,595.0,24.6,19.9,77.0,10.7,908.0,17.374,617.0,2023,5,2,False,False,False,False,False,False,True
2023-05-03,13.05,548.0,24.5,19.8,76.3,9.9,908.7,18.539,638.0,2023,5,3,False,False,False,False,False,False,True
2023-05-03,4.119,470.0,24.5,19.8,76.3,9.9,908.7,7.651,500.0,2023,5,3,True,False,False,False,False,False,True
2023-05-04,38.698,559.0,24.3,19.5,75.8,8.5,908.0,27.735,618.0,2023,5,4,False,False,False,False,False,False,True
2023-05-04,10.949,438.0,24.3,19.5,75.8,8.5,908.0,6.464,503.0,2023,5,4,True,False,False,False,False,False,True
2023-05-05,47.193,527.0,24.2,19.7,76.8,10.7,907.5,32.252,612.0,2023,5,5,False,False,False,False,False,False,True
2023-05-05,9.97,393.0,24.2,19.7,76.8,10.7,907.5,6.298,508.0,2023,5,5,True,False,False,False,False,False,True
2023-05-06,13.325,386.0,23.4,21.0,87.0,13.4,907.6,10.058,490.0,2023,5,6,True,False,False,False,False,False,True
2023-05-06,27.551,545.0,23.4,21.0,87.0,13.4,907.6,46.565,602.0,2023,5,6,False,False,False,False,False,False,True
2023-05-07,30.359,532.0,24.0,20.2,80.7,14.2,907.7,30.946,600.0,2023,5,7,False,False,False,False,False,False,True
2023-05-07,18.388,369.0,24.0,20.2,80.7,14.2,907.7,11.021,433.0,2023,5,7,True,False,False,False,False,False,True
2023-05-08,24.43,547.0,24.4,20.4,79.1,10.4,907.2,24.483,605.0,2023,5,8,False,False,False,False,False,False,True
2023-05-08,12.387,397.0,24.4,20.4,79.1,10.4,907.2,10.365,450.0,2023,5,8,True,False,False,False,False,False,True
2023-05-09,27.349,498.0,26.2,20.5,72.5,9.9,907.3,26.753,670.0,2023,5,9,False,False,False,False,False,False,True
2023-05-09,10.626,404.0,26.2,20.5,72.5,9.9,907.3,14.4,412.0,2023,5,9,True,False,False,False,False,False,True
2023-05-11,10.653,317.0,26.6,18.8,65.8,12.8,907.9,12.65,450.0,2023,5,11,True,False,False,False,False,False,True
2023-05-11,27.297,426.0,26.6,18.8,65.8,12.8,907.9,37.248,572.0,2023,5,11,False,False,False,False,False,False,True
2023-05-12,22.278,425.0,26.6,19.3,66.3,10.7,908.3,42.645,582.0,2023,5,12,False,False,False,False,False,False,True
2023-05-12,10.123,324.0,26.6,19.3,66.3,10.7,908.3,15.375,400.0,2023,5,12,True,False,False,False,False,False,True
2023-05-13,8.78,348.0,25.9,21.1,76.3,18.9,908.6,12.107,395.0,2023,5,13,True,False,False,False,False,False,True
2023-05-13,19.713,439.0,25.9,21.1,76.3,18.9,908.6,17.801,580.0,2023,5,13,False,False,False,False,False,False,True
2023-05-14,10.809,350.0,27.2,19.6,64.7,16.9,908.0,15.641,547.0,2023,5,14,True,False,False,False,False,False,True
2023-05-14,32.036,470.0,27.2,19.6,64.7,16.9,908.0,33.039,569.0,2023,5,14,False,False,False,False,False,False,True
2023-05-15,10.424,329.0,27.3,18.6,61.4,14.3,908.5,18.699,400.0,2023,5,15,True,False,False,False,False,False,True
2023-05-15,31.676,443.0,27.3,18.6,61.4,14.3,908.5,46.617,593.0,2023,5,15,False,False,False,False,False,False,True
2023-05-16,41.276,419.0,27.9,18.4,58.5,10.2,909.4,45.416,680.0,2023,5,16,False,False,False,False,False,False,True
2023-05-16,6.362,376.0,27.9,18.4,58.5,10.2,909.4,13.284,442.0,2023,5,16,True,False,False,False,False,False,True
2023-05-17,26.948,438.0,30.4,15.0,41.4,8.0,909.5,34.252,569.0,2023,5,17,False,False,False,False,False,False,True
2023-05-17,7.521,363.0,30.4,15.0,41.4,8.0,909.5,12.595,420.0,2023,5,17,True,False,False,False,False,False,True
2023-05-18,22.622,502.0,29.1,16.7,51.2,11.6,910.3,30.492,561.0,2023,5,18,False,False,False,False,False,False,True
2023-05-18,6.71,394.0,29.1,16.7,51.2,11.6,910.3,12.044,470.0,2023,5,18,True,False,False,False,False,False,True
2023-05-19,6.068,407.0,29.0,17.0,52.4,11.3,908.9,13.667,470.0,2023,5,19,True,False,False,False,False,False,True
2023-05-19,16.64,498.0,29.0,17.0,52.4,11.3,908.9,22.145,680.0,2023,5,19,False,False,False,False,False,False,True
2023-05-20,17.255,570.0,27.0,18.3,60.7,12.7,908.8,37.624,566.0,2023,5,20,False,False,False,False,False,False,True
2023-05-20,5.377,408.0,27.0,18.3,60.7,12.7,908.8,13.206,450.0,2023,5,20,True,False,False,False,False,False,True
2023-05-21,11.488,398.0,24.6,19.5,74.7,15.3,909.6,13.34,425.0,2023,5,21,True,False,False,False,False,False,True
2023-05-21,20.963,550.0,24.6,19.5,74.7,15.3,909.6,30.97,546.0,2023,5,21,False,False,False,False,False,False,True
2023-05-22,10.666,363.0,25.9,19.1,68.8,9.7,910.4,12.51,460.0,2023,5,22,True,False,False,False,False,False,True
2023-05-22,19.124,549.0,25.9,19.1,68.8,9.7,910.4,27.483,532.0,2023,5,22,False,False,False,False,False,False,True
2023-05-23,9.33,370.0,26.6,18.3,62.0,10.3,910.4,12.222,433.0,2023,5,23,True,False,False,False,False,False,True
2023-05-23,26.472,526.0,26.6,18.3,62.0,10.3,910.4,33.829,568.0,2023,5,23,False,False,False,False,False,False,True
2023-05-24,7.844,408.0,25.5,18.9,68.5,15.8,910.3,11.319,431.0,2023,5,24,True,False,False,False,False,False,True
2023-05-24,28.416,517.0,25.5,18.9,68.5,15.8,910.3,31.11,550.0,2023,5,24,False,False,False,False,False,False,True
2023-05-25,5.045,499.0,24.9,19.8,74.4,13.2,910.7,10.169,500.0,2023,5,25,True,False,False,False,False,False,True
2023-05-25,25.854,555.0,24.9,19.8,74.4,13.2,910.7,31.64,533.0,2023,5,25,False,False,False,False,False,False,True
2023-05-26,28.423,573.0,26.5,18.1,62.8,16.0,910.7,27.463,533.0,2023,5,26,False,False,False,False,False,False,True
2023-05-26,6.663,508.0,26.5,18.1,62.8,16.0,910.7,9.6,450.0,2023,5,26,True,False,False,False,False,False,True
2023-05-27,10.406,484.0,26.9,18.8,62.8,14.1,909.1,10.906,470.0,2023,5,27,True,False,False,False,False,False,True
2023-05-27,26.016,595.0,26.9,18.8,62.8,14.1,909.1,27.728,742.0,2023,5,27,False,False,False,False,False,False,True
2023-05-28,12.534,486.0,27.2,17.6,57.8,12.6,908.4,10.494,456.0,2023,5,28,True,False,False,False,False,False,True
2023-05-28,22.778,641.0,27.2,17.6,57.8,12.6,908.4,22.779,552.0,2023,5,28,False,False,False,False,False,False,True
2023-05-29,9.548,497.0,26.4,19.2,66.1,9.5,908.7,12.65,468.0,2023,5,29,True,False,False,False,False,False,True
2023-05-29,19.543,666.0,26.4,19.2,66.1,9.5,908.7,18.734,556.0,2023,5,29,False,False,False,False,False,False,True
2023-05-30,7.384,529.0,23.9,20.0,80.7,13.9,909.4,9.551,476.0,2023,5,30,True,False,False,False,False,False,True
2023-05-30,20.277,687.0,23.9,20.0,80.7,13.9,909.4,18.25,599.0,2023,5,30,False,False,False,False,False,False,True
2023-05-31,26.125,682.0,27.2,19.6,64.9,10.2,908.6,31.034,605.0,2023,5,31,False,False,False,False,False,False,True
2023-05-31,12.074,506.0,27.2,19.6,64.9,10.2,908.6,7.548,465.0,2023,5,31,True,False,False,False,False,False,True
2023-06-01,10.335,533.0,25.9,20.3,71.8,16.6,908.3,6.678,480.0,2023,6,1,True,False,False,False,False,False,True
2023-06-01,23.656,677.0,25.9,20.3,71.8,16.6,908.3,40.844,586.0,2023,6,1,False,False,False,False,False,False,True
2023-06-02,24.852,693.0,26.0,19.4,68.9,15.5,908.6,21.856,566.0,2023,6,2,False,False,False,False,False,False,True
2023-06-02,11.159,547.0,26.0,19.4,68.9,15.5,908.6,5.534,431.0,2023,6,2,True,False,False,False,False,False,True
2023-06-03,7.951,572.0,27.0,19.8,66.8,15.0,904.6,10.0,470.0,2023,6,3,True,False,False,False,False,False,True
2023-06-03,16.799,685.0,27.0,19.8,66.8,15.0,904.6,20.252,603.0,2023,6,3,False,False,False,False,False,False,True
2023-06-04,32.031,680.0,25.8,19.1,67.3,15.6,908.4,20.432,596.0,2023,6,4,False,False,False,False,False,False,True
2023-06-04,11.252,550.0,25.8,19.1,67.3,15.6,908.4,7.048,430.0,2023,6,4,True,False,False,False,False,False,True
2023-06-05,34.386,633.0,27.1,19.4,64.4,19.4,907.7,11.297,690.0,2023,6,5,False,False,False,False,False,False,True
2023-06-05,10.876,524.0,27.1,19.4,64.4,19.4,907.7,8.489,451.0,2023,6,5,True,False,False,False,False,False,True
2023-06-06,11.303,527.0,26.9,19.3,64.4,17.7,907.1,7.291,485.0,2023,6,6,True,False,False,False,False,False,True
2023-06-06,25.954,648.0,26.9,19.3,64.4,17.7,907.1,24.357,655.0,2023,6,6,False,False,False,False,False,False,True
2023-06-07,11.931,525.0,25.9,18.9,66.8,18.0,907.6,6.57,498.0,2023,6,7,True,False,False,False,False,False,True
2023-06-07,23.581,656.0,25.9,18.9,66.8,18.0,907.6,30.86,646.0,2023,6,7,False,False,False,False,False,False,True
2023-06-08,19.283,678.0,26.0,19.8,70.2,20.4,907.4,32.761,926.0,2023,6,8,False,False,False,False,False,False,True
2023-06-08,10.23,540.0,26.0,19.8,70.2,20.4,907.4,6.158,462.0,2023,6,8,True,False,False,False,False,False,True
2023-06-09,9.586,528.0,25.9,19.4,69.2,19.6,906.5,7.382,470.0,2023,6,9,True,False,False,False,False,False,True
2023-06-09,23.552,650.0,25.9,19.4,69.2,19.6,906.5,23.104,631.0,2023,6,9,False,False,False,False,False,False,True
2023-06-10,9.581,541.0,25.1,18.6,68.4,22.6,906.3,8.65,480.0,2023,6,10,True,False,False,False,False,False,True
2023-06-10,18.45,657.0,25.1,18.6,68.4,22.6,906.3,27.918,606.0,2023,6,10,False,False,False,False,False,False,True
2023-06-11,12.598,532.0,25.0,19.2,71.5,20.3,906.3,7.642,483.0,2023,6,11,True,False,False,False,False,False,True
2023-06-11,28.453,642.0,25.0,19.2,71.5,20.3,906.3,27.927,700.0,2023,6,11,False,False,False,False,False,False,True
2023-06-12,16.286,679.0,25.3,19.5,72.2,16.4,906.1,22.93,611.0,2023,6,12,False,False,False,False,False,False,True
2023-06-12,11.61,520.0,25.3,19.5,72.2,16.4,906.1,7.248,455.0,2023,6,12,True,False,False,False,False,False,True
2023-06-13,10.707,523.0,25.5,19.4,70.6,18.6,907.0,9.739,480.0,2023,6,13,True,False,False,False,False,False,True
2023-06-13,23.279,654.0,25.5,19.4,70.6,18.6,907.0,15.509,629.0,2023,6,13,False,False,False,False,False,False,True
2023-06-14,27.038,621.0,25.8,19.0,68.2,18.5,908.2,25.342,626.0,2023,6,14,False,False,False,False,False,False,True
2023-06-14,10.2,532.0,25.8,19.0,68.2,18.5,908.2,7.79,508.0,2023,6,14,True,False,False,False,False,False,True
2023-06-15,28.447,587.0,26.5,18.6,64.3,17.7,908.1,23.321,610.0,2023,6,15,False,False,False,False,False,False,True
2023-06-15,7.98,529.0,26.5,18.6,64.3,17.7,908.1,6.901,520.0,2023,6,15,True,False,False,False,False,False,True
2023-06-16,30.159,588.0,26.3,18.6,65.3,20.3,907.4,23.271,622.0,2023,6,16,False,False,False,False,False,False,True
2023-06-16,5.659,533.0,26.3,18.6,65.3,20.3,907.4,9.952,505.0,2023,6,16,True,False,False,False,False,False,True
2023-06-17,4.991,533.0,26.1,19.3,67.3,17.9,907.7,12.94,520.0,2023,6,17,True,False,False,False,False,False,True
2023-06-17,22.817,619.0,26.1,19.3,67.3,17.9,907.7,32.18,665.0,2023,6,17,False,False,False,False,False,False,True
2023-06-18,25.006,641.0,24.7,19.2,72.4,18.6,907.3,21.711,632.0,2023,6,18,False,False,False,False,False,False,True
2023-06-18,4.782,562.0,24.7,19.2,72.4,18.6,907.3,10.43,472.0,2023,6,18,True,False,False,False,False,False,True
2023-06-19,14.416,646.0,24.7,19.9,75.7,15.1,906.1,27.238,630.0,2023,6,19,False,False,False,False,False,False,True
2023-06-19,6.854,535.0,24.7,19.9,75.7,15.1,906.1,12.978,485.0,2023,6,19,True,False,False,False,False,False,True
2023-06-20,26.122,648.0,23.1,20.7,86.2,12.1,906.3,28.473,636.0,2023,6,20,False,False,False,False,False,False,True
2023-06-20,9.039,513.0,23.1,20.7,86.2,12.1,906.3,11.745,489.0,2023,6,20,True,False,False,False,False,False,True
2023-06-21,10.179,492.0,23.3,20.3,83.5,14.2,906.9,8.506,446.0,2023,6,21,True,False,False,False,False,False,True
2023-06-21,20.453,648.0,23.3,20.3,83.5,14.2,906.9,18.206,619.0,2023,6,21,False,False,False,False,False,False,True
2023-06-22,20.362,637.0,25.0,20.3,77.1,13.2,906.7,28.808,596.0,2023,6,22,False,False,False,False,False,False,True
2023-06-22,9.0,508.0,25.0,20.3,77.1,13.2,906.7,8.662,435.0,2023,6,22,True,False,False,False,False,False,True
2023-06-23,23.28,621.0,24.2,19.9,77.8,17.1,906.8,31.259,555.0,2023,6,23,False,False,False,False,False,False,True
2023-06-23,8.961,490.0,24.2,19.9,77.8,17.1,906.8,13.188,470.0,2023,6,23,True,False,False,False,False,False,True
2023-06-24,19.756,639.0,23.6,18.9,75.3,21.4,906.5,31.671,559.0,2023,6,24,False,False,False,False,False,False,True
2023-06-24,5.427,504.0,23.6,18.9,75.3,21.4,906.5,15.35,425.0,2023,6,24,True,False,False,False,False,False,True
2023-06-25,8.514,506.0,24.2,19.9,78.4,18.4,906.4,7.386,555.0,2023,6,25,True,False,False,False,False,False,True
2023-06-25,21.991,648.0,24.2,19.9,78.4,18.4,906.4,36.942,681.0,2023,6,25,False,False,False,False,False,False,True
2023-06-26,15.753,648.0,23.8,19.2,75.9,18.0,907.1,18.749,555.0,2023,6,26,False,False,False,False,False,False,True
2023-06-26,9.234,501.0,23.8,19.2,75.9,18.0,907.1,14.741,408.0,2023,6,26,True,False,False,False,False,False,True
2023-06-27,17.526,658.0,24.0,18.8,73.6,18.4,907.6,24.488,538.0,2023,6,27,False,False,False,False,False,False,True
2023-06-27,13.418,500.0,24.0,18.8,73.6,18.4,907.6,10.687,400.0,2023,6,27,True,False,False,False,False,False,True
2023-06-28,22.335,649.0,24.1,19.3,75.1,19.9,908.4,32.406,533.0,2023,6,28,False,False,False,False,False,False,True
2023-06-28,11.668,512.0,24.1,19.3,75.1,19.9,908.4,7.835,390.0,2023,6,28,True,False,False,False,False,False,True
2023-06-29,10.849,522.0,23.3,18.9,76.9,20.2,908.9,3.012,386.0,2023,6,29,True,False,False,False,False,False,True
2023-06-29,24.214,637.0,23.3,18.9,76.9,20.2,908.9,6.796,486.0,2023,6,29,False,False,False,False,False,False,True
2023-06-30,11.861,514.0,25.7,19.2,68.2,20.9,908.2,7.563,445.0,2023,6,30,True,False,False,False,False,False,True
2023-06-30,28.422,628.0,25.7,19.2,68.2,20.9,908.2,21.036,521.0,2023,6,30,False,False,False,False,False,False,True
2023-07-01,14.722,485.0,25.3,19.4,71.1,17.9,908.5,10.516,455.0,2023,7,1,True,False,False,False,False,True,False
2023-07-01,24.727,635.0,25.3,19.4,71.1,17.9,908.5,22.114,568.0,2023,7,1,False,False,False,False,False,True,False
2023-07-02,22.815,643.0,23.4,19.9,81.0,18.7,907.6,16.713,522.0,2023,7,2,False,False,False,False,False,True,False
2023-07-02,15.934,483.0,23.4,19.9,81.0,18.7,907.6,14.142,432.0,2023,7,2,True,False,False,False,False,True,False
2023-07-04,13.982,488.0,22.9,19.3,80.5,22.1,904.2,12.277,385.0,2023,7,4,True,False,False,False,False,True,False
2023-07-04,24.022,660.0,22.9,19.3,80.5,22.1,904.2,29.826,536.0,2023,7,4,False,False,False,False,False,True,False
2023-07-05,15.363,476.0,22.8,18.7,78.2,22.0,903.9,11.504,412.0,2023,7,5,True,False,False,False,False,True,False
2023-07-05,28.047,633.0,22.8,18.7,78.2,22.0,903.9,27.5,523.0,2023,7,5,False,False,False,False,False,True,False
2023-07-06,25.939,619.0,22.9,19.0,79.2,24.7,906.4,27.38,538.0,2023,7,6,False,False,False,False,False,True,False
2023-07-06,14.042,473.0,22.9,19.0,79.2,24.7,906.4,11.308,401.0,2023,7,6,True,False,False,False,False,True,False
2023-07-07,12.146,433.0,23.0,19.5,81.0,21.0,908.0,13.129,391.0,2023,7,7,True,False,False,False,False,True,False
2023-07-07,31.764,576.0,23.0,19.5,81.0,21.0,908.0,31.495,562.0,2023,7,7,False,False,False,False,False,True,False
